date,state,epidemiological_week_2019,epidemiological_week_2020,deaths_indeterminate_2019,deaths_respiratory_failure_2019,deaths_others_2019,deaths_pneumonia_2019,deaths_septicemia_2019,deaths_sars_2019,deaths_covid19,deaths_indeterminate_2020,deaths_respiratory_failure_2020,deaths_others_2020,deaths_pneumonia_2020,deaths_septicemia_2020,deaths_sars_2020,deaths_total_2019,deaths_total_2020,new_deaths_indeterminate_2019,new_deaths_respiratory_failure_2019,new_deaths_others_2019,new_deaths_pneumonia_2019,new_deaths_septicemia_2019,new_deaths_sars_2019,new_deaths_covid19,new_deaths_indeterminate_2020,new_deaths_respiratory_failure_2020,new_deaths_others_2020,new_deaths_pneumonia_2020,new_deaths_septicemia_2020,new_deaths_sars_2020,new_deaths_total_2019,new_deaths_total_2020
2020-06-21,AM,25,26,72,323,3931,1011,886,28,1656,102,549,4746,1507,918,621,6251,10099,,1,23,4,7,1,9,,1,14,5,5,2,36,36
2020-06-22,AM,25,26,72,324,3957,1018,890,28,1666,102,551,4764,1513,923,624,6289,10143,,1,26,7,4,,10,,2,18,6,5,3,38,44
2020-06-23,AM,26,26,72,327,3978,1025,897,28,1674,102,552,4792,1518,928,624,6327,10190,,3,21,7,7,,8,,1,28,5,5,,38,47
2020-06-24,AM,26,26,72,330,4017,1031,903,28,1686,102,554,4808,1525,931,624,6381,10230,,3,39,6,6,,12,,2,16,7,3,,54,40
2020-06-25,AM,26,26,72,333,4037,1038,906,28,1692,102,555,4830,1525,935,624,6414,10263,,3,20,7,3,,6,,1,22,,4,,33,33
2020-06-26,AM,26,26,72,335,4059,1044,911,28,1696,102,555,4846,1530,942,625,6449,10296,,2,22,6,5,,4,,,16,5,7,1,35,33
2020-06-27,AM,26,26,73,338,4081,1049,920,28,1701,103,563,4865,1536,947,626,6489,10341,1,3,22,5,9,,5,1,8,19,6,5,1,40,45
2020-06-28,AM,26,27,74,341,4111,1056,923,28,1708,104,567,4886,1541,951,627,6533,10384,1,3,30,7,3,,7,1,4,21,5,4,1,44,43
2020-06-29,AM,26,27,75,342,4135,1059,927,28,1715,104,569,4904,1543,956,627,6566,10418,1,1,24,3,4,,7,,2,18,2,5,,33,34
2020-06-30,AM,27,27,75,342,4163,1063,931,28,1718,104,569,4924,1548,962,628,6602,10453,,,28,4,4,,3,,,20,5,6,1,36,35
2020-07-01,AM,27,27,76,346,4185,1069,937,29,1727,104,571,4935,1552,966,629,6642,10484,1,4,22,6,6,1,9,,2,11,4,4,1,40,31
2020-07-02,AM,27,27,77,348,4216,1077,943,29,1736,104,574,4947,1558,971,630,6690,10520,1,2,31,8,6,,9,,3,12,6,5,1,48,36
2020-07-03,AM,27,27,79,348,4242,1085,948,29,1742,104,578,4967,1564,978,631,6731,10564,2,,26,8,5,,6,,4,20,6,7,1,41,44
2020-07-04,AM,27,27,79,350,4268,1088,958,29,1745,104,580,4986,1567,982,634,6772,10598,,2,26,3,10,,3,,2,19,3,4,3,41,34
2020-07-05,AM,27,28,79,352,4284,1098,965,29,1750,104,582,5005,1567,986,635,6807,10629,,2,16,10,7,,5,,2,19,,4,1,35,31
2020-07-06,AM,27,28,79,353,4308,1106,969,29,1756,104,582,5028,1574,992,636,6844,10672,,1,24,8,4,,6,,,23,7,6,1,37,43
2020-07-07,AM,28,28,80,354,4329,1110,972,29,1758,104,582,5041,1584,998,637,6874,10704,1,1,21,4,3,,2,,,13,10,6,1,30,32
2020-07-08,AM,28,28,80,356,4348,1116,977,29,1764,105,584,5057,1585,1002,638,6906,10735,,2,19,6,5,,6,1,2,16,1,4,1,32,31
2020-07-09,AM,28,28,80,357,4375,1124,981,29,1774,105,585,5069,1589,1012,638,6946,10772,,1,27,8,4,,10,,1,12,4,10,,40,37
2020-07-10,AM,28,28,81,359,4396,1129,985,29,1779,105,590,5091,1594,1021,639,6979,10819,1,2,21,5,4,,5,,5,22,5,9,1,33,47
2020-07-11,AM,28,28,81,360,4422,1135,985,29,1785,105,593,5108,1596,1027,640,7012,10854,,1,26,6,,,6,,3,17,2,6,1,33,35
2020-07-12,AM,28,29,81,362,4450,1137,991,29,1789,106,596,5123,1604,1030,641,7050,10889,,2,28,2,6,,4,1,3,15,8,3,1,38,35
2020-07-13,AM,28,29,81,364,4474,1143,997,29,1793,106,597,5142,1607,1034,641,7088,10920,,2,24,6,6,,4,,1,19,3,4,,38,31
2020-07-14,AM,29,29,81,365,4506,1147,1003,29,1800,107,599,5159,1617,1040,641,7131,10963,,1,32,4,6,,7,1,2,17,10,6,,43,43
2020-07-15,AM,29,29,81,368,4528,1150,1008,29,1809,107,603,5187,1623,1045,643,7164,11017,,3,22,3,5,,9,,4,28,6,5,2,33,54
2020-07-16,AM,29,29,81,369,4546,1163,1011,29,1811,107,603,5202,1626,1054,643,7199,11046,,1,18,13,3,,2,,,15,3,9,,35,29
2020-07-17,AM,29,29,81,371,4575,1172,1014,29,1818,107,606,5222,1628,1066,644,7242,11091,,2,29,9,3,,7,,3,20,2,12,1,43,45
2020-07-18,AM,29,29,81,373,4597,1180,1019,29,1821,107,607,5239,1633,1073,645,7279,11125,,2,22,8,5,,3,,1,17,5,7,1,37,34
2020-07-19,AM,29,30,81,373,4620,1180,1024,29,1829,107,612,5255,1639,1079,645,7307,11166,,,23,,5,,8,,5,16,6,6,,28,41
2020-07-20,AM,29,30,82,374,4634,1187,1029,29,1833,107,612,5281,1644,1090,646,7335,11213,1,1,14,7,5,,4,,,26,5,11,1,28,47
2020-07-21,AM,30,30,83,375,4658,1196,1034,29,1839,108,613,5295,1650,1094,647,7375,11246,1,1,24,9,5,,6,1,1,14,6,4,1,40,33
2020-07-22,AM,30,30,83,376,4680,1203,1037,29,1843,108,616,5318,1654,1097,647,7408,11283,,1,22,7,3,,4,,3,23,4,3,,33,37
2020-07-23,AM,30,30,83,378,4710,1205,1043,29,1844,109,616,5347,1659,1104,647,7448,11326,,2,30,2,6,,1,1,,29,5,7,,40,43
2020-07-24,AM,30,30,83,378,4744,1212,1051,29,1849,109,619,5377,1660,1109,647,7497,11370,,,34,7,8,,5,,3,30,1,5,,49,44
2020-07-25,AM,30,30,84,381,4766,1213,1052,29,1852,109,620,5398,1664,1113,647,7525,11403,1,3,22,1,1,,3,,1,21,4,4,,28,33
2020-07-26,AM,30,31,84,383,4782,1219,1058,29,1856,109,622,5417,1667,1115,649,7555,11435,,2,16,6,6,,4,,2,19,3,2,2,30,32
2020-07-27,AM,30,31,84,384,4809,1227,1065,29,1860,109,622,5438,1672,1118,650,7598,11469,,1,27,8,7,,4,,,21,5,3,1,43,34
2020-07-28,AM,31,31,84,385,4827,1233,1071,29,1867,109,624,5461,1674,1126,654,7629,11515,,1,18,6,6,,7,,2,23,2,8,4,31,46
2020-07-29,AM,31,31,85,386,4854,1239,1079,29,1872,109,626,5477,1681,1130,654,7672,11549,1,1,27,6,8,,5,,2,16,7,4,,43,34
2020-07-30,AM,31,31,86,390,4874,1245,1090,29,1876,109,626,5492,1686,1134,654,7714,11577,1,4,20,6,11,,4,,,15,5,4,,42,28
2020-07-31,AM,31,31,86,393,4886,1249,1094,29,1881,109,626,5505,1690,1138,654,7737,11603,,3,12,4,4,,5,,,13,4,4,,23,26
2020-08-01,AM,31,31,87,396,4908,1258,1100,29,1884,109,626,5525,1695,1144,654,7778,11637,1,3,22,9,6,,3,,,20,5,6,,41,34
2020-08-02,AM,31,32,87,397,4933,1263,1108,29,1888,109,630,5556,1698,1147,654,7817,11682,,1,25,5,8,,4,,4,31,3,3,,39,45
2020-08-03,AM,31,32,87,397,4965,1267,1112,29,1892,110,632,5572,1704,1158,655,7857,11723,,,32,4,4,,4,1,2,16,6,11,1,40,41
2020-08-04,AM,32,32,87,399,4987,1271,1114,29,1899,111,634,5594,1707,1162,656,7887,11763,,2,22,4,2,,7,1,2,22,3,4,1,30,40
2020-08-05,AM,32,32,87,401,5012,1278,1119,29,1907,111,634,5607,1713,1167,657,7926,11796,,2,25,7,5,,8,,,13,6,5,1,39,33
2020-08-06,AM,32,32,87,402,5028,1284,1122,29,1916,112,638,5625,1715,1173,657,7952,11836,,1,16,6,3,,9,1,4,18,2,6,,26,40
2020-08-07,AM,32,32,87,404,5052,1288,1125,29,1920,113,640,5643,1719,1177,657,7985,11869,,2,24,4,3,,4,1,2,18,4,4,,33,33
2020-08-08,AM,32,32,87,406,5069,1295,1132,29,1925,113,640,5668,1725,1181,657,8018,11909,,2,17,7,7,,5,,,25,6,4,,33,40
2020-08-09,AM,32,33,87,407,5094,1306,1138,29,1931,113,642,5687,1727,1185,658,8061,11943,,1,25,11,6,,6,,2,19,2,4,1,43,34
2020-08-10,AM,32,33,87,410,5119,1309,1141,29,1936,113,644,5709,1733,1189,661,8095,11985,,3,25,3,3,,5,,2,22,6,4,3,34,42
2020-08-11,AM,33,33,87,415,5136,1317,1145,29,1940,113,647,5727,1734,1195,663,8129,12019,,5,17,8,4,,4,,3,18,1,6,2,34,34
2020-08-12,AM,33,33,87,415,5162,1323,1154,29,1946,114,652,5744,1739,1203,663,8170,12061,,,26,6,9,,6,1,5,17,5,8,,41,42
2020-08-13,AM,33,33,87,418,5180,1328,1160,29,1951,114,654,5763,1743,1209,664,8202,12098,,3,18,5,6,,5,,2,19,4,6,1,32,37
2020-08-14,AM,33,33,87,418,5204,1337,1165,29,1961,114,654,5790,1747,1216,665,8240,12147,,,24,9,5,,10,,,27,4,7,1,38,49
2020-08-15,AM,33,33,87,418,5224,1345,1168,29,1962,114,656,5808,1751,1217,665,8271,12173,,,20,8,3,,1,,2,18,4,1,,31,26
2020-08-16,AM,33,34,87,419,5241,1350,1171,29,1967,114,658,5832,1755,1225,665,8297,12216,,1,17,5,3,,5,,2,24,4,8,,26,43
2020-08-17,AM,33,34,87,419,5264,1358,1175,29,1973,114,661,5847,1755,1229,665,8332,12244,,,23,8,4,,6,,3,15,,4,,35,28
2020-08-18,AM,34,34,87,419,5288,1364,1179,29,1979,114,667,5872,1759,1236,665,8366,12292,,,24,6,4,,6,,6,25,4,7,,34,48
2020-08-19,AM,34,34,87,421,5315,1375,1185,29,1984,114,667,5895,1766,1240,666,8412,12332,,2,27,11,6,,5,,,23,7,4,1,46,40
2020-08-20,AM,34,34,87,424,5349,1380,1192,29,1986,115,670,5912,1767,1248,666,8461,12364,,3,34,5,7,,2,1,3,17,1,8,,49,32
2020-08-21,AM,34,34,89,427,5370,1386,1197,29,1988,115,672,5930,1769,1250,666,8498,12390,2,3,21,6,5,,2,,2,18,2,2,,37,26
2020-08-22,AM,34,34,89,430,5394,1396,1202,29,1993,116,674,5956,1778,1251,666,8540,12434,,3,24,10,5,,5,1,2,26,9,1,,42,44
2020-08-23,AM,34,35,89,432,5413,1401,1204,29,1999,116,675,5980,1780,1253,667,8568,12470,,2,19,5,2,,6,,1,24,2,2,1,28,36
2020-08-24,AM,34,35,89,432,5442,1405,1213,30,2005,116,676,5998,1784,1258,668,8611,12505,,,29,4,9,1,6,,1,18,4,5,1,43,35
2020-08-25,AM,35,35,89,432,5464,1410,1216,30,2010,116,676,6026,1791,1261,669,8641,12549,,,22,5,3,,5,,,28,7,3,1,30,44
2020-08-26,AM,35,35,89,435,5490,1418,1219,30,2017,116,679,6049,1793,1265,670,8681,12589,,3,26,8,3,,7,,3,23,2,4,1,40,40
2020-08-27,AM,35,35,90,437,5510,1431,1226,30,2020,117,680,6065,1796,1270,670,8724,12618,1,2,20,13,7,,3,1,1,16,3,5,,43,29
2020-08-28,AM,35,35,91,440,5539,1436,1234,30,2024,117,684,6093,1798,1276,671,8770,12663,1,3,29,5,8,,4,,4,28,2,6,1,46,45
2020-08-29,AM,35,35,91,442,5555,1442,1242,30,2026,117,686,6107,1802,1277,672,8802,12687,,2,16,6,8,,2,,2,14,4,1,1,32,24
2020-08-30,AM,35,36,91,444,5584,1451,1247,30,2030,117,689,6126,1806,1284,673,8847,12725,,2,29,9,5,,4,,3,19,4,7,1,45,38
2020-08-31,AM,35,36,91,447,5599,1461,1255,30,2043,118,693,6142,1809,1290,673,8883,12768,,3,15,10,8,,13,1,4,16,3,6,,36,43
2020-09-01,AM,36,36,91,450,5625,1470,1262,30,2048,118,693,6157,1818,1293,673,8928,12800,,3,26,9,7,,5,,,15,9,3,,45,32
2020-09-02,AM,36,36,92,455,5647,1474,1267,30,2055,118,694,6181,1823,1296,674,8965,12841,1,5,22,4,5,,7,,1,24,5,3,1,37,41
2020-09-03,AM,36,36,92,455,5668,1484,1273,30,2063,118,695,6205,1828,1300,674,9002,12883,,,21,10,6,,8,,1,24,5,4,,37,42
2020-09-04,AM,36,36,92,455,5688,1488,1274,30,2066,118,696,6216,1831,1302,674,9027,12903,,,20,4,1,,3,,1,11,3,2,,25,20
2020-09-05,AM,36,36,92,457,5711,1493,1276,30,2073,118,697,6229,1834,1305,674,9059,12930,,2,23,5,2,,7,,1,13,3,3,,32,27
2020-09-06,AM,36,37,92,460,5735,1497,1282,30,2076,118,700,6245,1837,1308,674,9096,12958,,3,24,4,6,,3,,3,16,3,3,,37,28
2020-09-07,AM,36,37,95,460,5758,1506,1290,30,2082,118,702,6263,1840,1311,675,9139,12991,3,,23,9,8,,6,,2,18,3,3,1,43,33
2020-09-08,AM,37,37,95,462,5785,1509,1291,30,2088,118,707,6296,1842,1312,675,9172,13038,,2,27,3,1,,6,,5,33,2,1,,33,47
2020-09-09,AM,37,37,95,462,5811,1513,1296,30,2096,118,712,6315,1850,1315,677,9207,13083,,,26,4,5,,8,,5,19,8,3,2,35,45
2020-09-10,AM,37,37,95,463,5832,1522,1299,31,2105,118,717,6333,1854,1319,677,9242,13123,,1,21,9,3,1,9,,5,18,4,4,,35,40
2020-09-11,AM,37,37,96,465,5863,1528,1304,31,2109,118,720,6350,1858,1325,678,9287,13158,1,2,31,6,5,,4,,3,17,4,6,1,45,35
2020-09-12,AM,37,37,96,467,5896,1530,1309,31,2113,118,726,6366,1865,1328,679,9329,13195,,2,33,2,5,,4,,6,16,7,3,1,42,37
2020-09-13,AM,37,38,97,472,5930,1536,1313,31,2118,119,728,6396,1872,1331,680,9379,13244,1,5,34,6,4,,5,1,2,30,7,3,1,50,49
2020-09-14,AM,37,38,100,474,5956,1545,1321,31,2125,119,730,6419,1873,1338,681,9427,13285,3,2,26,9,8,,7,,2,23,1,7,1,48,41
2020-09-15,AM,38,38,100,475,5985,1551,1325,31,2135,119,730,6441,1881,1341,684,9467,13331,,1,29,6,4,,10,,,22,8,3,3,40,46
2020-09-16,AM,38,38,100,476,6007,1558,1333,31,2141,119,731,6465,1889,1349,685,9505,13379,,1,22,7,8,,6,,1,24,8,8,1,38,48
2020-09-17,AM,38,38,100,477,6031,1564,1338,31,2150,119,735,6480,1895,1353,686,9541,13418,,1,24,6,5,,9,,4,15,6,4,1,36,39
2020-09-18,AM,38,38,101,478,6044,1567,1340,31,2153,119,738,6506,1901,1360,686,9561,13463,1,1,13,3,2,,3,,3,26,6,7,,20,45
2020-09-19,AM,38,38,101,482,6067,1572,1347,31,2159,120,743,6528,1906,1364,686,9600,13506,,4,23,5,7,,6,1,5,22,5,4,,39,43
2020-09-20,AM,38,39,102,484,6089,1580,1348,31,2165,120,745,6555,1912,1366,687,9634,13550,1,2,22,8,1,,6,,2,27,6,2,1,34,44
2020-09-21,AM,38,39,104,485,6108,1585,1351,31,2172,120,746,6577,1920,1374,687,9664,13596,2,1,19,5,3,,7,,1,22,8,8,,30,46
2020-09-22,AM,39,39,105,486,6138,1595,1357,31,2180,120,748,6599,1926,1377,690,9712,13640,1,1,30,10,6,,8,,2,22,6,3,3,48,44
2020-09-23,AM,39,39,105,488,6157,1599,1362,31,2181,120,751,6620,1929,1383,692,9742,13676,,2,19,4,5,,1,,3,21,3,6,2,30,36
2020-09-24,AM,39,39,105,491,6186,1604,1365,31,2187,120,753,6637,1930,1389,692,9782,13708,,3,29,5,3,,6,,2,17,1,6,,40,32
2020-09-25,AM,39,39,105,492,6212,1608,1366,31,2196,120,753,6656,1936,1398,692,9814,13751,,1,26,4,1,,9,,,19,6,9,,32,43
2020-09-26,AM,39,39,105,494,6235,1612,1366,31,2202,121,758,6676,1938,1402,692,9843,13789,,2,23,4,,,6,1,5,20,2,4,,29,38
2020-09-27,AM,39,40,105,496,6256,1616,1372,31,2206,122,759,6701,1939,1405,694,9876,13826,,2,21,4,6,,4,1,1,25,1,3,2,33,37
2020-09-28,AM,39,40,105,498,6280,1627,1372,31,2211,122,761,6713,1940,1413,697,9913,13857,,2,24,11,,,5,,2,12,1,8,3,37,31
2020-09-29,AM,40,40,105,499,6304,1633,1381,31,2214,122,762,6734,1943,1420,698,9953,13893,,1,24,6,9,,3,,1,21,3,7,1,40,36
2020-09-30,AM,40,40,105,501,6328,1643,1384,31,2220,123,764,6758,1947,1430,700,9992,13942,,2,24,10,3,,6,1,2,24,4,10,2,39,49
2020-10-01,AM,40,40,105,502,6352,1649,1390,31,2226,123,769,6777,1949,1438,701,10029,13983,,1,24,6,6,,6,,5,19,2,8,1,37,41
2020-10-02,AM,40,40,105,504,6375,1656,1392,31,2235,123,772,6804,1954,1445,702,10063,14035,,2,23,7,2,,9,,3,27,5,7,1,34,52
2020-10-03,AM,40,40,105,506,6396,1660,1400,31,2240,124,777,6834,1956,1447,703,10098,14081,,2,21,4,8,,5,1,5,30,2,2,1,35,46
2020-10-04,AM,40,41,105,506,6420,1663,1402,31,2242,125,778,6860,1962,1455,705,10127,14127,,,24,3,2,,2,1,1,26,6,8,2,29,46
2020-10-05,AM,40,41,105,508,6439,1668,1406,31,2252,125,780,6884,1971,1459,706,10157,14177,,2,19,5,4,,10,,2,24,9,4,1,30,50
2020-10-06,AM,41,41,106,509,6463,1671,1409,31,2255,125,782,6915,1976,1461,707,10189,14221,1,1,24,3,3,,3,,2,31,5,2,1,32,44
2020-10-07,AM,41,41,106,511,6485,1673,1414,31,2265,125,785,6940,1982,1462,708,10220,14267,,2,22,2,5,,10,,3,25,6,1,1,31,46
2020-10-08,AM,41,41,106,515,6507,1684,1419,31,2278,125,785,6954,1986,1468,709,10262,14305,,4,22,11,5,,13,,,14,4,6,1,42,38
2020-10-09,AM,41,41,106,519,6525,1688,1421,31,2284,125,791,6969,1994,1469,711,10290,14343,,4,18,4,2,,6,,6,15,8,1,2,28,38
2020-10-10,AM,41,41,107,521,6540,1694,1426,31,2288,127,793,6986,2002,1477,712,10319,14385,1,2,15,6,5,,4,2,2,17,8,8,1,29,42
2020-10-11,AM,41,42,107,523,6555,1697,1433,31,2297,127,795,7001,2004,1487,713,10346,14424,,2,15,3,7,,9,,2,15,2,10,1,27,39
2020-10-12,AM,41,42,107,525,6580,1703,1436,31,2304,127,796,7025,2011,1494,713,10382,14470,,2,25,6,3,,7,,1,24,7,7,,36,46
2020-10-13,AM,42,42,107,527,6599,1707,1440,31,2310,128,798,7043,2013,1502,715,10411,14509,,2,19,4,4,,6,1,2,18,2,8,2,29,39
2020-10-14,AM,42,42,107,529,6620,1709,1442,31,2317,128,800,7058,2016,1507,716,10438,14542,,2,21,2,2,,7,,2,15,3,5,1,27,33
2020-10-15,AM,42,42,107,531,6648,1717,1446,31,2325,128,804,7080,2021,1514,717,10480,14589,,2,28,8,4,,8,,4,22,5,7,1,42,47
2020-10-16,AM,42,42,107,533,6667,1720,1450,31,2336,128,804,7108,2025,1522,717,10508,14640,,2,19,3,4,,11,,,28,4,8,,28,51
2020-10-17,AM,42,42,107,536,6698,1732,1460,31,2345,128,806,7125,2028,1524,719,10564,14675,,3,31,12,10,,9,,2,17,3,2,2,56,35
2020-10-18,AM,42,43,107,539,6720,1734,1467,31,2349,129,809,7143,2032,1529,721,10598,14712,,3,22,2,7,,4,1,3,18,4,5,2,34,37
2020-10-19,AM,42,43,108,544,6738,1741,1474,31,2357,129,812,7163,2038,1534,722,10636,14755,1,5,18,7,7,,8,,3,20,6,5,1,38,43
2020-10-20,AM,43,43,109,546,6762,1745,1482,31,2370,129,813,7179,2041,1541,722,10675,14795,1,2,24,4,8,,13,,1,16,3,7,,39,40
2020-10-21,AM,43,43,110,547,6788,1747,1486,31,2382,129,813,7200,2049,1548,722,10709,14843,1,1,26,2,4,,12,,,21,8,7,,34,48
2020-10-22,AM,43,43,110,548,6810,1750,1488,31,2389,129,815,7220,2054,1554,724,10737,14885,,1,22,3,2,,7,,2,20,5,6,2,28,42
2020-10-23,AM,43,43,114,549,6833,1754,1491,31,2396,129,815,7236,2056,1559,724,10772,14915,4,1,23,4,3,,7,,,16,2,5,,35,30
2020-10-24,AM,43,43,114,551,6855,1761,1497,31,2405,129,817,7248,2060,1561,724,10809,14944,,2,22,7,6,,9,,2,12,4,2,,37,29
2020-10-25,AM,43,44,114,554,6879,1765,1503,31,2409,129,821,7268,2064,1566,724,10846,14981,,3,24,4,6,,4,,4,20,4,5,,37,37
2020-10-26,AM,43,44,114,555,6896,1771,1511,31,2415,129,822,7287,2070,1570,724,10878,15017,,1,17,6,8,,6,,1,19,6,4,,32,36
2020-10-27,AM,44,44,114,555,6923,1775,1514,31,2428,129,824,7308,2080,1576,724,10912,15069,,,27,4,3,,13,,2,21,10,6,,34,52
2020-10-28,AM,44,44,114,556,6948,1779,1523,31,2438,129,826,7337,2084,1579,727,10951,15120,,1,25,4,9,,10,,2,29,4,3,3,39,51
2020-10-29,AM,44,44,116,558,6966,1789,1529,31,2451,129,828,7352,2090,1582,730,10989,15162,2,2,18,10,6,,13,,2,15,6,3,3,38,42
2020-10-30,AM,44,44,116,559,7001,1794,1535,31,2459,129,831,7370,2094,1590,730,11036,15203,,1,35,5,6,,8,,3,18,4,8,,47,41
2020-10-31,AM,44,44,116,561,7025,1798,1541,31,2470,129,832,7392,2098,1596,730,11072,15247,,2,24,4,6,,11,,1,22,4,6,,36,44
2020-11-01,AM,44,45,116,561,7047,1802,1550,31,2478,129,834,7422,2105,1603,730,11107,15301,,,22,4,9,,8,,2,30,7,7,,35,54
2020-11-02,AM,44,45,116,564,7068,1808,1554,31,2483,129,836,7449,2110,1612,731,11141,15350,,3,21,6,4,,5,,2,27,5,9,1,34,49
2020-11-03,AM,45,45,116,564,7092,1812,1559,31,2488,129,841,7463,2114,1622,732,11174,15389,,,24,4,5,,5,,5,14,4,10,1,33,39
2020-11-04,AM,45,45,117,564,7120,1817,1564,31,2500,129,842,7479,2114,1627,733,11213,15424,1,,28,5,5,,12,,1,16,,5,1,39,35
2020-11-05,AM,45,45,117,566,7146,1821,1567,31,2506,129,845,7502,2120,1631,734,11248,15467,,2,26,4,3,,6,,3,23,6,4,1,35,43
2020-11-06,AM,45,45,118,567,7171,1826,1568,31,2513,130,846,7520,2126,1639,734,11281,15508,1,1,25,5,1,,7,1,1,18,6,8,,33,41
2020-11-07,AM,45,45,118,567,7200,1831,1573,31,2516,130,847,7534,2130,1641,734,11320,15532,,,29,5,5,,3,,1,14,4,2,,39,24
2020-11-08,AM,45,46,118,568,7217,1834,1575,31,2523,131,849,7555,2137,1647,735,11343,15577,,1,17,3,2,,7,1,2,21,7,6,1,23,45
2020-11-09,AM,45,46,118,568,7224,1834,1579,31,2527,131,852,7569,2141,1650,735,11354,15605,,,7,,4,,4,,3,14,4,3,,11,28
2020-11-10,AM,46,46,119,570,7246,1838,1583,31,2534,132,853,7586,2145,1652,736,11387,15638,1,2,22,4,4,,7,1,1,17,4,2,1,33,33
2020-11-11,AM,46,46,119,571,7265,1846,1592,31,2541,132,854,7598,2147,1653,736,11424,15661,,1,19,8,9,,7,,1,12,2,1,,37,23
2020-11-12,AM,46,46,120,575,7277,1851,1595,31,2543,132,855,7608,2150,1662,736,11449,15686,1,4,12,5,3,,2,,1,10,3,9,,25,25
2020-11-13,AM,46,46,120,578,7301,1852,1601,31,2546,132,857,7623,2152,1664,736,11483,15710,,3,24,1,6,,3,,2,15,2,2,,34,24
2020-11-14,AM,46,46,121,581,7320,1859,1606,31,2551,132,858,7635,2155,1667,737,11518,15735,1,3,19,7,5,,5,,1,12,3,3,1,35,25
2020-11-15,AM,46,47,121,584,7348,1869,1609,31,2554,132,858,7644,2157,1670,738,11562,15753,,3,28,10,3,,3,,,9,2,3,1,44,18
2020-11-16,AM,46,47,121,586,7369,1878,1614,31,2558,132,860,7655,2161,1673,738,11599,15777,,2,21,9,5,,4,,2,11,4,3,,37,24
2020-11-17,AM,47,47,121,586,7388,1884,1618,31,2564,133,861,7673,2164,1678,738,11628,15811,,,19,6,4,,6,1,1,18,3,5,,29,34
2020-11-18,AM,47,47,121,587,7397,1887,1621,31,2569,134,861,7689,2171,1683,738,11644,15845,,1,9,3,3,,5,1,,16,7,5,,16,34
2020-11-19,AM,47,47,121,592,7409,1892,1622,31,2571,135,862,7693,2174,1686,738,11667,15859,,5,12,5,1,,2,1,1,4,3,3,,23,14
2020-11-20,AM,47,47,121,592,7425,1895,1627,31,2572,135,864,7698,2176,1687,740,11691,15872,,,16,3,5,,1,,2,5,2,1,2,24,13
2020-11-21,AM,47,47,121,596,7440,1898,1637,31,2576,135,865,7711,2177,1688,741,11723,15893,,4,15,3,10,,4,,1,13,1,1,1,32,21
2020-11-22,AM,47,48,122,597,7465,1900,1637,31,2587,136,865,7717,2178,1689,741,11752,15913,1,1,25,2,,,11,1,,6,1,1,,29,20
2020-11-23,AM,47,48,122,597,7488,1904,1642,31,2590,136,866,7729,2179,1690,742,11784,15932,,,23,4,5,,3,,1,12,1,1,1,32,19
2020-11-24,AM,48,48,122,597,7512,1910,1643,31,2594,136,869,7741,2181,1694,743,11815,15958,,,24,6,1,,4,,3,12,2,4,1,31,26
2020-11-25,AM,48,48,122,598,7539,1918,1649,31,2603,136,869,7756,2187,1700,743,11857,15994,,1,27,8,6,,9,,,15,6,6,,42,36
2020-11-26,AM,48,48,122,602,7561,1928,1655,31,2613,136,871,7770,2187,1703,743,11899,16023,,4,22,10,6,,10,,2,14,,3,,42,29
2020-11-27,AM,48,48,122,604,7588,1934,1658,32,2621,136,873,7779,2189,1705,743,11938,16046,,2,27,6,3,1,8,,2,9,2,2,,39,23
2020-11-28,AM,48,48,122,605,7606,1947,1668,32,2626,136,874,7795,2192,1706,743,11980,16072,,1,18,13,10,,5,,1,16,3,1,,42,26
2020-11-29,AM,48,49,123,611,7625,1953,1671,32,2627,136,876,7813,2195,1713,743,12015,16103,1,6,19,6,3,,1,,2,18,3,7,,35,31
2020-11-30,AM,48,49,123,611,7646,1957,1674,32,2634,137,878,7832,2201,1720,743,12043,16145,,,21,4,3,,7,1,2,19,6,7,,28,42
2020-12-01,AM,49,49,123,612,7675,1958,1680,32,2641,137,881,7857,2206,1725,745,12080,16192,,1,29,1,6,,7,,3,25,5,5,2,37,47
2020-12-02,AM,49,49,123,614,7697,1964,1686,32,2652,137,886,7876,2211,1728,745,12116,16235,,2,22,6,6,,11,,5,19,5,3,,36,43
2020-12-03,AM,49,49,123,615,7712,1969,1691,32,2659,137,889,7894,2215,1729,747,12142,16270,,1,15,5,5,,7,,3,18,4,1,2,26,35
2020-12-04,AM,49,49,124,619,7732,1972,1698,32,2667,137,889,7909,2218,1733,747,12177,16300,1,4,20,3,7,,8,,,15,3,4,,35,30
2020-12-05,AM,49,49,124,622,7750,1979,1703,32,2675,138,890,7928,2221,1737,747,12210,16336,,3,18,7,5,,8,1,1,19,3,4,,33,36
2020-12-06,AM,49,50,124,624,7773,1984,1710,32,2677,138,891,7945,2224,1741,747,12247,16363,,2,23,5,7,,2,,1,17,3,4,,37,27
2020-12-07,AM,49,50,124,628,7804,1989,1716,32,2680,138,893,7966,2226,1747,747,12293,16397,,4,31,5,6,,3,,2,21,2,6,,46,34
2020-12-08,AM,50,50,125,629,7819,1998,1718,32,2684,138,896,7980,2226,1757,749,12321,16430,1,1,15,9,2,,4,,3,14,,10,2,28,33
